"","X.15","LineNumber1","X","SatelliteNumber1","Classification","X.1","ID1","ID2","ID3","X.2","EpochYear","EpochDay","X.3","FirstTimeDerivative","X.4","SecondTimeDerivative","X.5","BSTAR","X.6","Ephemeris","X.7","ElementSetNumber","Checksum1","LineNumber2","X.8","SatelliteNumber2","X.9","Inclination","X.10","RightAscension","X.11","Eccentricity","X.12","Perigee","X.13","MeanAnomaly","X.14","MeanMotion","Revolution","Checksum2","satname","altitude","mark"
"14809",5704,1,NA,22609,"U",NA,93,16,"T  ",NA,19,94.84839,NA,1.35e-06,NA," 00000-0",NA," 14136-3",NA,0,NA,999,2,2,NA,22609,NA,70.996,NA,357.877,NA,137535,NA,30.844,NA,33.4676,NA,13.87103,31533,2,"SL-16 DEB",945.7871,"0"
"14810",5711,1,NA,22616,"U",NA,93,16,"AA ",NA,19,94.2342,NA,-1.4e-07,NA," 00000-0",NA," 28280-4",NA,0,NA,999,9,2,NA,22616,NA,70.9974,NA,18.0688,NA,189664,NA,308.7911,NA,172.9558,NA,13.73319,30379,2,"SL-16 DEB",994.6679,"0"
"14811",5838,1,NA,23091,"U",NA,94,23,"E  ",NA,19,94.61727,NA,4.5e-07,NA," 00000-0",NA," 81668-4",NA,0,NA,999,5,2,NA,23091,NA,70.983,NA,171.7681,NA,202079,NA,177.9588,NA,254.7573,NA,13.73109,25013,2,"SL-16 DEB",995.4176,"0"
"14812",5898,1,NA,23275,"U",NA,92,93,"JF ",NA,19,94.08555,NA,7.5e-07,NA," 00000-0",NA," 81809-4",NA,0,NA,999,4,2,NA,23275,NA,71.244,NA,101.8395,NA,104270,NA,44.5634,NA,316.3805,NA,13.9633,29381,2,"SL-16 DEB",913.519,"0"
"14813",5960,1,NA,23406,"U",NA,94,77,"C  ",NA,19,93.87112,NA,2.4e-07,NA,"0",NA,"61763",NA,0,NA,999,7,2,NA,23406,NA,71.0312,NA,158.0328,NA,200994,NA,62.0332,NA,48.2085,NA,13.72748,21995,2,"SL-16 DEB",996.7099,"0"
"14814",8018,1,NA,29105,"U",NA,4,21,"G  ",NA,19,84.61632,NA,2.96e-06,NA," 00000-0",NA," 27984-3",NA,0,NA,999,0,2,NA,29105,NA,70.9247,NA,181.1793,NA,208299,NA,81.4481,NA,281.0165,NA,13.79398,73745,2,"SL-16 DEB",973.0106,"0"
"14815",13954,1,NA,39707,"U",NA,92,93,"JX ",NA,19,91.31746,NA,5.74e-06,NA,"0",NA,"29777",NA,0,NA,999,9,2,NA,39707,NA,71.115,NA,322.9929,NA,107398,NA,262.1893,NA,96.7028,NA,14.15971,27174,2,"SL-16 DEB",845.9997,"0"
"14816",13957,1,NA,39710,"U",NA,92,93,"KA ",NA,19,82.04258,NA,3.9e-06,NA,"0",NA,"24723",NA,0,NA,999,1,2,NA,39710,NA,71.2183,NA,218.7778,NA,85536,NA,290.4515,NA,68.7437,NA,14.08078,76786,2,"SL-16 DEB",872.9467,"0"
"14817",13958,1,NA,39711,"U",NA,92,93,"KB ",NA,19,92.9386,NA,3e-07,NA," 00000-0",NA," 50051-4",NA,0,NA,999,3,2,NA,39711,NA,70.8385,NA,310.9108,NA,96333,NA,185.9554,NA,174.0424,NA,14.0029,81588,2,"SL-16 DEB",899.7793,"0"
"14818",13965,1,NA,39719,"U",NA,92,93,"KK ",NA,19,91.49362,NA,-1e-07,NA,"0",NA,"23612",NA,0,NA,999,0,2,NA,39719,NA,71.2957,NA,121.2094,NA,100087,NA,290.6345,NA,140.1036,NA,13.95594,27294,2,"SL-16 DEB",916.0809,"0"
"14819",13972,1,NA,39726,"U",NA,92,93,"KS ",NA,19,91.15623,NA,-7e-08,NA,"0",NA,"27932",NA,0,NA,999,4,2,NA,39726,NA,71.1565,NA,151.4417,NA,124175,NA,306.9689,NA,81.7119,NA,13.90504,27189,2,"SL-16 DEB",933.8524,"0"
"14820",14048,1,NA,39863,"U",NA,92,93,"LR ",NA,19,93.52914,NA,6.86e-06,NA," 00000-0",NA," 39976-3",NA,0,NA,999,4,2,NA,39863,NA,70.9834,NA,49.6977,NA,162898,NA,180.1199,NA,179.9909,NA,14.05506,82491,2,"SL-16 DEB",881.7803,"0"
"14821",14051,1,NA,39866,"U",NA,92,93,"LU ",NA,19,93.78864,NA,1.2e-05,NA,"0",NA,"47563",NA,0,NA,999,1,2,NA,39866,NA,71.2868,NA,246.6444,NA,98254,NA,119.6098,NA,309.6906,NA,14.28077,25120,2,"SL-16 DEB",805.1554,"0"
"14822",14068,1,NA,39887,"U",NA,93,16,"BM ",NA,19,92.98594,NA,1.15e-05,NA,"0",NA,"55577",NA,0,NA,999,3,2,NA,39887,NA,70.9494,NA,216.5684,NA,138355,NA,302.9412,NA,55.8467,NA,14.15715,24905,2,"SL-16 DEB",846.8722,"0"
"14823",14078,1,NA,39901,"U",NA,93,16,"CB ",NA,19,92.86873,NA,9.67e-06,NA," 00000-0",NA," 51310-3",NA,0,NA,999,5,2,NA,39901,NA,70.9796,NA,280.9375,NA,144750,NA,351.7028,NA,8.1699,NA,14.10867,66979,2,"SL-16 DEB",863.397,"0"
"14824",14082,1,NA,39906,"U",NA,93,16,"CG ",NA,19,89.36301,NA,1.19e-05,NA,"0",NA,"53600",NA,0,NA,999,5,2,NA,39906,NA,70.9723,NA,99.2736,NA,133316,NA,221.95,NA,137.1354,NA,14.19571,75202,2,"SL-16 DEB",833.7934,"0"
"14825",14086,1,NA,39911,"U",NA,93,16,"CM ",NA,19,93.35629,NA,3.1e-07,NA," 00000-0",NA," 70913-4",NA,0,NA,999,7,2,NA,39911,NA,70.9991,NA,83.8056,NA,200546,NA,344.1812,NA,15.3079,NA,13.72134,79418,2,"SL-16 DEB",998.9073,"0"
"14826",15794,1,NA,42239,"U",NA,93,16,"CT ",NA,19,92.15723,NA,9.43e-06,NA,"0",NA,"51704",NA,0,NA,999,9,2,NA,42239,NA,71.1424,NA,1.2572,NA,133203,NA,12.5937,NA,347.8456,NA,14.09875,56060,2,"SL-16 DEB",866.7888,"0"
"14827",16725,1,NA,43352,"U",NA,95,58,"M  ",NA,19,93.1998,NA,3.78e-05,NA," 00000-0",NA," 13265-2",NA,0,NA,999,7,2,NA,43352,NA,71.0098,NA,16.3736,NA,5363,NA,199.6508,NA,160.442,NA,14.35556,23501,2,"SL-16 DEB",780.2118,"0"
"14828",4198,1,NA,18416,"U",NA,87,27,"C  ",NA,19,94.85037,NA,-7e-08,NA," 00000-0",NA," 32986-4",NA,0,NA,999,4,2,NA,18416,NA,71.0364,NA,36.3511,NA,189631,NA,264.3971,NA,161.1822,NA,13.76863,60986,1,"SL-16 DEB",982.0209,"0"
"14829",5540,1,NA,22330,"U",NA,92,93,"T  ",NA,19,94.20956,NA,2.93e-06,NA," 00000-0",NA," 19715-3",NA,0,NA,999,8,2,NA,22330,NA,70.416,NA,73.2905,NA,112883,NA,98.7247,NA,31.7659,NA,14.06115,34420,1,"SL-16 DEB",879.6857,"0"
"14830",5554,1,NA,22347,"U",NA,92,93,"AL ",NA,19,93.41386,NA,6.04e-06,NA,"0",NA,"43379",NA,0,NA,999,2,2,NA,22347,NA,70.836,NA,99.8068,NA,184508,NA,241.5469,NA,233.9516,NA,13.93178,32239,1,"SL-16 DEB",924.5018,"0"
"14831",5560,1,NA,22353,"U",NA,92,93,"AS ",NA,19,94.74065,NA,2.12e-06,NA," 00000-0",NA," 14547-3",NA,0,NA,999,9,2,NA,22353,NA,70.9693,NA,313.7752,NA,119629,NA,224.5913,NA,208.1165,NA,14.07057,34145,1,"SL-16 DEB",876.449,"0"
